,Unnamed: 0,Word,Count
11885,11885,plosok,2
11786,11786,mundak,2
28313,28313,powerbeyondgeneration,2
11788,11788,nyalahne,2
1428,1428,bantua,2
1431,1431,demgan,2
11953,11953,genah,2
1292,1292,fraksipdpri,2
11954,11954,beritane,2
12018,12018,redah,2
12016,12016,oportunis,2
1911,1911,masykur,2
1143,1143,hermanderu1967,2
31885,31885,rp171,2
12010,12010,ilusi,2
11627,11627,nyali,2
28437,28437,anter,2
11630,11630,ganti2,2
11634,11634,adm,2
28434,28434,arsenal,2
11637,11637,buzer2,2
11638,11638,rekapitulasi,2
11639,11639,grite,2
1152,1152,mbakyu,2
31978,31978,infokompmk,2
31977,31977,indonesiainklusi,2
28429,28429,nyirnyirin,2
11999,11999,lindungin,2
11651,11651,aceng,2
1917,1917,insightalenta,2
1918,1918,normalin,2
11995,11995,gosono,2
28445,28445,meunan,2
1969,1969,evi,2
12041,12041,bacotansantuy,2
1966,1966,gilangharjo,2
28236,28236,jfs,2
28458,28458,pamong,2
28457,28457,757,2
12037,12037,pemerint,2
11589,11589,ndakpapa,2
28456,28456,jusufkala,2
11591,11591,elizabeth,2
1956,1956,yield,2
1948,1948,warohmatulohi,2
11600,11600,taksir,2
28242,28242,idws,2
11603,11603,suspected,2
11604,11604,deaths,2
1925,1925,ekonomibisnis,2
1138,1138,ela,2
11609,11609,msyrktnya,2
11652,11652,watsaf,2
11994,11994,musdesus,2
28282,28282,nonrujukan,2
11974,11974,ciateul,2
11684,11684,hangus,2
1231,1231,physcal,2
1862,1862,jokower,2
1841,1841,quotient,2
1266,1266,blowup,2
28410,28410,oxford,2
28408,28408,head,2
1829,1829,chatibasri,2
31900,31900,gendovara,2
11695,11695,putri,2
11696,11696,founding,2
11697,11697,father,2
1277,1277,munawar,2
1280,1280,jenalas,2
11702,11702,lumut,2
1284,1284,polresitubondo,2
11706,11706,bancak,2
1285,1285,situbondosiap,2
1286,1286,situbondosmartnetizen,2
11682,11682,fahri,2
11679,11679,log,2
1174,1174,mengluarkan,2
1215,1215,pedulilindungiap,2
11653,11653,08531484953,2
11992,11992,wonosegoro,2
11656,11656,pirang,2
28425,28425,indonesialawancorona,2
31889,31889,rp607,2
1895,1895,harmoni,2
11667,11667,tpa,2
31890,31890,rp35,2
11668,11668,mda,2
11669,11669,garin,2
11671,11671,10x,2
11989,11989,sungaipenuh,2
28263,28263,andini,2
31891,31891,goride,2
1892,1892,pemkablora,2
1211,1211,menstigmatisasi,2
1214,1214,btj,2
11677,11677,syedih,2
28268,28268,uhc,2
2529,2529,leyeh,2
11472,11472,sipat,2
31754,31754,natgeo,2
11128,11128,golkarupdate,2
481,481,sup,2
2708,2708,universal,2
11121,11121,tpkita,2
12333,12333,cipika,2
28665,28665,aviv,2
2594,2594,jembrana,2
11120,11120,reminder,2
12314,12314,kikis,2
12345,12345,dolaners,2
12297,12297,fiktif,2
11166,11166,293,2
2592,2592,loloan,2
11187,11187,mbukak,2
2703,2703,mubazir,2
12296,12296,semuanya,2
201,201,dengan,2
12320,12320,pungelan,2
12302,12302,nonalam,2
2590,2590,margianto,2
2631,2631,ditlantaspoldajateng,2
11152,11152,thahir,2
11183,11183,uzoneid,2
11188,11188,ngawe,2
131,131,skandalamiespemprovdki,2
2598,2598,imbauan2,2
11155,11155,mamang,2
11176,11176,pundungsari,2
11163,11163,ratio,2
239,239,nender,2
11122,11122,stopmudikcegahpenyebaran,2
2665,2665,kiah,2
12339,12339,hype,2
31757,31757,nguji,2
28045,28045,muchlis,2
12334,12334,cipiki,2
2651,2651,ibadahdirumah,2
31768,31768,ciwi,2
28074,28074,mnjlankan,2
2549,2549,subhan,2
12318,12318,bpsdm,2
28070,28070,gunadarma,2
12298,12298,pandemu,2
2552,2552,selalong,2
28054,28054,duren,2
2650,2650,hidupsehat,2
12308,12308,suparman,2
11156,11156,tarap,2
28687,28687,kadus,2
11194,11194,inova,2
254,254,kt,2
12292,12292,penyelengaran,2
28653,28653,kasepuhan,2
11146,11146,karir,2
2637,2637,morotai,2
279,279,plemahan,2
12343,12343,memporak,2
443,443,anw,2
31772,31772,mukenye,2
12304,12304,2e,2
28673,28673,pip,2
2729,2729,opertional,2
11153,11153,kememsos,2
12344,12344,porandakan,2
11149,11149,diseases,2
430,430,sgat,2
474,474,tetapgunakanmasker,2
2648,2648,gencar2nya,2
24245,24245,aksitimurcegahnarkoba,1
30888,30888,masing2bro,1
30912,30912,menrnkan,1
24269,24269,duhai,1
22347,22347,choices,1
24268,24268,dip,1
31974,31974,kapolek,1
22341,22341,yengah,1
30488,30488,rdk,1
22097,22097,kebersihanbantu,1
30911,30911,rp8,1
30910,30910,teguharyadi,1
22346,22346,sbgm,1
24236,24236,polahidupsehat,1
30918,30918,mnyalahkan,1
22339,22339,uhm,1
30914,30914,menghimpit,1
24909,24909,jona,1
30915,30915,kehati2an,1
31975,31975,pesonil,1
24239,24239,nganbil,1
30916,30916,zal,1
24241,24241,radey,1
30887,30887,mematahui,1
24242,24242,tawang,1
30917,30917,agoestono,1
24910,24910,travelga,1
30907,30907,binasn,1
24243,24243,aisya,1
22351,22351,bukik,1
24237,24237,polisipedulicovid19,1
31976,31976,ayocucitangan,1
22340,22340,capable,1
30908,30908,segment,1
31979,31979,dibantah2in,1
24267,24267,kasdam,1
22343,22343,interaksiny,1
30491,30491,salamualaikum,1
24256,24256,liberalis,1
30895,30895,dhuhur,1
30902,30902,universitasgemarmoney,1
24264,24264,displinkan,1
30896,30896,wraping,1
30901,30901,ugmtingalsejarah,1
30489,30489,golkarsolidlawancovid,1
24262,24262,infomalan,1
30900,30900,telapak,1
30899,30899,dukungaksidemotolakobl,1
30897,30897,bersihkanindonesia,1
24261,24261,akhyarnasution,1
30490,30490,jumatberbagi,1
24258,24258,karam,1
24259,24259,rubuhnya,1
24260,24260,5kan,1
22096,22096,syahid,1
24255,24255,eak,1
30889,30889,fe101,1
30903,30903,revolusipendidikan,1
24249,24249,ditrsfr,1
22345,22345,destruktif,1
24907,24907,hukuban,1
24265,24265,katany,1
22342,22342,mematuhivaturan,1
30890,30890,died,1
30905,30905,babel,1
31981,31981,doktergak,1
24908,24908,cendrawasih,1
30891,30891,caracas,1
31980,31980,yutak,1
30892,30892,miranda,1
30904,30904,mohmafudmd,1
30893,30893,tipus,1
24253,24253,jogotagung,1
30894,30894,lugito,1
24254,24254,covid19chino,1
24250,24250,ditalangin,1
22095,22095,sempatmencaci,1
24911,24911,wkwkwkwkwke,1
31973,31973,membuat2,1
22359,22359,slowly,1
24199,24199,fare,1
22358,22358,marzukialie,1
24200,24200,unib,1
30939,30939,rakyatnyacovid,1
24921,24921,nerangin,1
30938,30938,kreteria,1
24202,24202,psbtansisi,1
24203,24203,umbara,1
22357,22357,pju,1
24204,24204,rp24,1
24205,24205,nurcahyo,1
24206,24206,perangakat,1
30936,30936,audio,1
24207,24207,julietekayem,1
24208,24208,juliet,1
30935,30935,7bidadari,1
24209,24209,analist,1
30934,30934,janjin,1
30933,30933,gajahmungkur,1
30932,30932,investbudy,1
24210,24210,kaliwkwk,1
24211,24211,fachrori,1
30940,30940,247,1
24197,24197,selesaialah,1
31970,31970,selekta,1
30945,30945,njeber,1
24187,24187,tgalek,1
24188,24188,ajateh,1
30948,30948,pasein,1
30947,30947,curhatanku,1
30480,30480,kesehatanpemerintah,1
24190,24190,kaligawe,1
30481,30481,disidak,1
30482,30482,etnika,1
24191,24191,suarausu,1
30946,30946,gasepenuhnya,1
24193,24193,margiono,1
22361,22361,demontrans,1
31969,31969,kapita,1
30944,30944,trobosan,1
24195,24195,infowarga,1
24196,24196,dinvestasin,1
30483,30483,pengantin,1
22363,22363,kawalduka,1
30943,30943,zakasaja,1
22092,22092,sobatangerang,1
24924,24924,921246716,1
24923,24923,mnolong,1
30485,30485,komisiperlindungananakindonesia,1
32086,32086,djki,1
24212,24212,wawu,1
24914,24914,wisesobat,1
24916,24916,careles,1
24224,24224,bawen,1
30924,30924,gwede,1
24226,24226,sejata,1
31972,31972,sembiringmemberikan,1
24227,24227,taring,1
22094,22094,bersni,1
24915,24915,bertobatsalah,1
22338,22338,peaturan,1
24229,24229,bpih,1
32083,32083,jengjeng,1
30925,30925,mantashe,1
24230,24230,karyanto,1
24231,24231,jogotulunga,1
32082,32082,kebujakan,1
24232,24232,jogotulungagu,1
24233,24233,sobatberdikari,1
30923,30923,backtonatural,1
30922,30922,prayuth,1
30921,30921,pemerinyah,1
30920,30920,dnck,1
30919,30919,jblok,1
31971,31971,kalin,1
24917,24917,marodar,1
22356,22356,marka,1
24217,24217,garebeg,1
24213,24213,1953,1
30486,30486,hospitalia,1
24214,24214,kratonjogja,1
30931,30931,layat,1
32085,32085,yagaksi,1
24215,24215,numplak,1
32084,32084,malolo,1
24216,24216,wajik,1
24920,24920,ngapin,1
24919,24919,mintrust,1
30930,30930,icides,1
24223,24223,jaswanto,1
30929,30929,tirtomoyo,1
24218,24218,sawal,1
24219,24219,ngabekten,1
30928,30928,reportersatu,1
24220,24220,bedhol,1
24221,24221,infokraton,1
30926,30926,gumul,1
22355,22355,jadiny,1
30487,30487,terseok2,1
22354,22354,evalusi,1
30885,30885,dkejutkn,1
24279,24279,akar2nya,1
30884,30884,kusumanegara,1
24340,24340,minut,1
22309,22309,ngecilin,1
24337,24337,640,1
30840,30840,perlukak,1
22308,22308,demta,1
31991,31991,seting,1
30500,30500,disiapkn,1
24338,24338,part8,1
22306,22306,uswanas,1
24339,24339,kwl,1
22305,22305,pils,1
30837,30837,ngerikasihan,1
22304,22304,pilangrejo,1
24893,24893,mitigasa,1
22303,22303,sarwoko,1
24889,24889,pkerjan,1
22301,22301,dibisnisin,1
24888,24888,gabak,1
31992,31992,anmemilih,1
22300,22300,ngakon,1
24341,24341,rambay,1
22299,22299,rangurus,1
24343,24343,0306,1
24344,24344,suliki,1
31993,31993,manadolupa,1
24335,24335,berangkat212,1
24334,24334,emerce,1
24333,24333,pilkadaserentak2020,1
24891,24891,boklet,1
24322,24322,angkasareal,1
24323,24323,angka5a,1
24324,24324,tananan,1
24325,24325,those,1
22316,22316,reopening,1
32077,32077,dengab,1
30847,30847,quality,1
22315,22315,wired,1
24326,24326,adapt,1
22314,22314,ykn,1
30846,30846,nyoba,1
24328,24328,wahidinhalimwh,1
30845,30845,rp686,1
30844,30844,analisaceh,1
24892,24892,lahdikaitin,1
30842,30842,fury,1
22312,22312,mlht,1
24329,24329,openingthematicmal,1
22311,22311,rica,1
24330,24330,grandopeningmal,1
24331,24331,engehiyalah,1
24332,24332,indopolingnetwork,1
31990,31990,ngelamar,1
30836,30836,dibilanh,1
24345,24345,megerti,1
30835,30835,brktnya,1
22289,22289,sihmasyarakat,1
22288,22288,onli,1
31998,31998,kalung2ing,1
31999,31999,apresiai,1
22286,22286,sendiripusing,1
22285,22285,jadibiar,1
24358,24358,berkeliarantetep,1
24885,24885,mirip,1
24359,24359,bisaorang,1
30825,30825,pernyatan2nya,1
30824,30824,dimsum,1
30823,30823,krim,1
24361,24361,rayap,1
30822,30822,perjadin,1
22284,22284,mempelai,1
24363,24363,sekretariatdpra,1
24364,24364,swedish,1
22283,22283,pemerintahbini,1
30502,30502,sour,1
30821,30821,bian,1
32000,32000,melaka,1
32001,32001,johor,1
24884,24884,jas,1
24883,24883,politkus,1
22101,22101,pmasukan,1
24357,24357,segimana,1
22297,22297,namay,1
30501,30501,farahabidah,1
31994,31994,siginjai,1
24887,24887,pemkoaceh,1
24346,24346,bpblinmas,1
22296,22296,semogatuhan,1
24347,24347,rp165,1
22295,22295,bahtramas,1
30834,30834,tpmba,1
31995,31995,premtif,1
30833,30833,epedemopogi,1
30832,30832,darahmuda,1
30830,30830,75k,1
30829,30829,tontong,1
31996,31996,kalitingal,1
30826,30826,congratulations,1
24352,24352,oudy,1
24353,24353,amuseng,1
22292,22292,salahbisa,1
31997,31997,kantongin,1
24355,24355,icn,1
24356,24356,covidharus,1
22291,22291,salahiya,1
24886,24886,kanalaceh,1
22290,22290,mbanding,1
30849,30849,mcdonlads,1
24894,24894,siroleg,1
22098,22098,haveanaiceday,1
24902,24902,mwilima,1
30874,30874,plusminusnya,1
30873,30873,kurangmya,1
22099,22099,aicebersamaindonesia,1
30872,30872,misal,1
24289,24289,simpat,1
30871,30871,gapa,1
24290,24290,kaukus,1
24904,24904,meatco,1
24291,24291,hergunadi,1
24903,24903,mushokobanji,1
24292,24292,pristiwa,1
22330,22330,kelyarga,1
22317,22317,activity,1
30870,30870,rapidtestcoronamasal,1
30493,30493,oleo,1
32078,32078,orglain,1
24900,24900,nyolongin,1
24294,24294,amanin,1
22329,22329,gigolo,1
30869,30869,2takut,1
30868,30868,blekok,1
31986,31986,kenskeni,1
30867,30867,berakifitas,1
30866,30866,sayana,1
22332,22332,mambangun,1
30876,30876,waloni,1
30492,30492,wrb,1
24285,24285,pemusalaran,1
31982,31982,19partai,1
30883,30883,smti,1
30882,30882,karsna,1
24276,24276,pilkadaserentak,1
31983,31983,kratak,1
24277,24277,pilkadadamai,1
32081,32081,aebagai,1
22336,22336,mein,1
24278,24278,indonesiapancasila,1
22335,22335,mnbulkan,1
31984,31984,capturan,1
30950,30950,apasolusi,1
31985,31985,yagasih,1
24281,24281,rpjp,1
32080,32080,ditelen,1
30880,30880,dikls,1
22333,22333,lyodraginting,1
24282,24282,mindah2in,1
30879,30879,awaslu,1
30878,30878,nini,1
30877,30877,bapontor,1
32079,32079,kitajagapapuayuk,1
24284,24284,terpotong2,1
30494,30494,dody,1
22327,22327,sarno,1
24297,24297,70m,1
30860,30860,maka,1
22321,22321,dendeng,1
22320,22320,seleruhnya,1
30497,30497,khusnya,1
30498,30498,monash,1
24313,24313,dishubkotamalang,1
24314,24314,patuhperekonomianri,1
30857,30857,duwek,1
24315,24315,logistic,1
30856,30856,ngolek,1
24897,24897,baf,1
30855,30855,biayane,1
22319,22319,newnormalbelibm,1
30854,30854,whatdys,1
30499,30499,212masjid,1
24317,24317,mnyebabkan,1
30853,30853,alamkui,1
30852,30852,adv,1
24319,24319,markonah76,1
24320,24320,najw,1
22318,22318,jajal,1
30851,30851,januaryono,1
30850,30850,protokolcovid,1
24895,24895,purwoto,1
30496,30496,penyemptoran,1
24312,24312,sanco,1
30865,30865,astrazeneca,1
24311,24311,tzi,1
31987,31987,dianaidsw,1
30864,30864,moderna,1
24299,24299,pakara,1
22325,22325,placing,1
31988,31988,pemkotsemarang,1
24300,24300,dzuhur,1
22324,22324,bdatangan,1
24302,24302,ranting,1
24303,24303,korcab,1
30863,30863,19dasar,1
24304,24304,infanteri,1
24305,24305,gedang,1
30495,30495,350rb,1
24306,24306,bangetakibat,1
22323,22323,polah,1
24307,24307,jiayou,1
30862,30862,nenen,1
22100,22100,kularga,1
24309,24309,satpas,1
22322,22322,operasipasar,1
24899,24899,mariana,1
31989,31989,supirnya,1
30861,30861,tupai,1
30949,30949,baren,1
24794,24794,mubar,1
24186,24186,dokpim,1
22077,22077,jadigitu,1
24969,24969,sukaharjobersatulawancovid19,1
22406,22406,mahpud,1
22075,22075,zaytun,1
24035,24035,hendiarti,1
24036,24036,prembaen,1
24037,24037,pasarprembaen,1
24038,24038,keuanagan,1
22405,22405,bily,1
22076,22076,nganin,1
24039,24039,wagisan,1
32093,32093,nyeimbangin,1
30462,30462,harper,1
22404,22404,pirtinyinyi,1
31027,31027,pemerintahcovidganasdemodilarangkeras,1
24041,24041,kajen,1
24042,24042,kemensoa,1
30463,30463,poundsterling,1
31026,31026,unpi,1
31952,31952,ktpnya,1
24964,24964,hondasoloraya,1
31025,31025,bakomstrademokrat,1
24963,24963,hondasolobaru,1
24962,24962,hondaindonesia,1
24043,24043,ansorbelanegri,1
31030,31030,rakyatbisapa,1
24033,24033,singal,1
24032,24032,ferly,1
31951,31951,fisioterapis,1
31039,31039,acak2an,1
24024,24024,majalahmediakeuangan,1
24025,24025,kunta,1
31948,31948,gagapbencana,1
24971,24971,wongsukoharjomaskeran,1
24026,24026,ngaruh2,1
22411,22411,geblek,1
24970,24970,nengomahwae,1
22410,22410,newhabit,1
31038,31038,menyenagkan,1
22073,22073,rla,1
31037,31037,panto,1
31949,31949,alahsemoga,1
31036,31036,helo,1
31035,31035,bankbjb,1
24029,24029,diwal,1
24030,24030,kertiawan,1
22409,22409,reckoning,1
31034,31034,ngucap,1
31950,31950,akala,1
31032,31032,manasuara,1
31031,31031,minarakbrantasgas,1
22074,22074,mahad,1
31024,31024,mendiagnosa,1
24961,24961,indefeconomics,1
24185,24185,forkompimda,1
31013,31013,zuhairi,1
24062,24062,hyena,1
31953,31953,gelud,1
24956,24956,sbts,1
22079,22079,rumas,1
24955,24955,dgerin,1
22401,22401,bebanblok,1
31954,31954,lihatin,1
31955,31955,benalu,1
22400,22400,inteleks,1
30466,30466,yuriko,1
24063,24063,memebrikan,1
31012,31012,cov2,1
31023,31023,merivisi,1
24064,24064,kelesuhan,1
24065,24065,factor,1
24066,24066,sgup,1
24067,24067,inernasional,1
24068,24068,psar,1
31011,31011,dinkesbwi,1
24954,24954,piermorgan,1
31010,31010,f35,1
31009,31009,itik,1
24070,24070,pekrja,1
24071,24071,mengahadap,1
22078,22078,nanas,1
24061,24061,meningkatankan,1
30465,30465,koike,1
24060,24060,harnojoyo,1
24045,24045,ringat,1
31022,31022,0d,1
31021,31021,tpgw,1
24048,24048,akangugur,1
30464,30464,aopini,1
24960,24960,bengkayang,1
24049,24049,genderang,1
31020,31020,skripsid,1
31019,31019,ngkau,1
24051,24051,bauk,1
24959,24959,wvi,1
24052,24052,monokopi,1
24053,24053,fauzan,1
24054,24054,saripan,1
31017,31017,ngadai,1
24056,24056,bangs,1
22403,22403,cicip,1
24057,24057,kangsumadi,1
24958,24958,wahana,1
22402,22402,0808,1
31016,31016,whastrending,1
31015,31015,probable,1
31014,31014,misrawi,1
22072,22072,manuper,1
32094,32094,lntong,1
22413,22413,terexpos,1
23991,23991,prkonomian,1
31942,31942,gercepnya,1
31058,31058,inisalahsiapa,1
22431,22431,suharyono,1
31057,31057,bertnya,1
23988,23988,420rb,1
24980,24980,dibutukan,1
22429,22429,suoaya,1
31056,31056,pertanyany,1
23989,23989,980rb,1
23990,23990,mngulangi,1
31055,31055,dprdjepara,1
31943,31943,dsik,1
22414,22414,ubat,1
23992,23992,hargens,1
30453,30453,watimena,1
23993,23993,faksi,1
30454,30454,bmw,1
31944,31944,sianak,1
24978,24978,dutak,1
24977,24977,cahir,1
22428,22428,pengamatansaya,1
24976,24976,statusnya,1
24975,24975,pusakajaya,1
22427,22427,ngelawanya,1
23987,23987,akuratnews,1
30452,30452,suryono,1
23986,23986,entop,1
22068,22068,mbesengut,1
22438,22438,bumiaji,1
23975,23975,justifikasi,1
31069,31069,dudes,1
31939,31939,memasulkan,1
31067,31067,juanedi,1
23979,23979,inovasi2,1
31941,31941,rsauantariksa,1
31065,31065,bupatu,1
31063,31063,dinkarenakan,1
31062,31062,30pemerintah,1
22066,22066,ngomongke,1
22435,22435,polsekjetispolresmojokertokota,1
31061,31061,jelasin,1
22434,22434,sambangkunjung,1
30449,30449,sepi2,1
23982,23982,bawaslubabel,1
32096,32096,jerinksz,1
23983,23983,pengawaspemilu,1
22433,22433,aksara,1
22432,22432,alu,1
31060,31060,moekhlas,1
30450,30450,ndengerin,1
31059,31059,buduk,1
23994,23994,kudeta,1
23995,23995,refky,1
23996,23996,sumarnigrobogan,1
22418,22418,lambai,1
22070,22070,sadurung,1
31046,31046,kepakek,1
24008,24008,kuwaron,1
24009,24009,gubug,1
24010,24010,mengedukasikasi,1
24011,24011,babus,1
31045,31045,masih2,1
24012,24012,walet,1
31044,31044,tuga,1
31043,31043,dosay,1
24014,24014,listri,1
24015,24015,jejaknews,1
31042,31042,puspek,1
24017,24017,fuady,1
22416,22416,dines,1
24018,24018,integritas,1
31041,31041,ranperda,1
24020,24020,kabupatrn,1
31040,31040,1615,1
22415,22415,cudle,1
32095,32095,mnguatkn,1
24021,24021,tapal,1
24022,24022,pepanjangan2,1
31047,31047,psnewnormal,1
22419,22419,istansi2,1
31054,31054,sahabatamansari,1
24972,24972,guduk,1
22426,22426,bgtmikir,1
31053,31053,remi,1
24974,24974,rungokno,1
22425,22425,majubersama,1
22424,22424,ayolebihbaik,1
24000,24000,anwas,1
22423,22423,seutuhny,1
24001,24001,sumartini,1
24002,24002,zulaiha,1
31052,31052,achdiat,1
24004,24004,memanjangin,1
24005,24005,nikel,1
31051,31051,sampaibnyakah,1
31050,31050,kelah,1
24006,24006,tegalsumur,1
31946,31946,84k,1
22069,22069,waspodo,1
31049,31049,pemeritahan,1
24007,24007,godong,1
24973,24973,kbeh,1
31947,31947,nirempati,1
31048,31048,teater,1
22420,22420,orng2,1
31008,31008,paya,1
31007,31007,afandi,1
22398,22398,pitna,1
24934,24934,rong,1
30970,30970,trimks,1
24143,24143,sungkawa,1
22088,22088,keputasan,1
24144,24144,almrhum,1
30969,30969,tpm,1
24145,24145,tima,1
24146,24146,tinglkn,1
31966,31966,sektorindustri,1
24935,24935,sebuk,1
22378,22378,salai,1
24147,24147,smiga,1
30968,30968,ipdmip,1
30980,30980,pinjeman,1
24148,24148,iklasan,1
22377,22377,upika,1
22089,22089,umsfes,1
24149,24149,mengingatkn,1
24933,24933,ganjararanya,1
24932,24932,definitif,1
30967,30967,infowebinar,1
24151,24151,longarno,1
22376,22376,kampar,1
24152,24152,maitertika,1
30966,30966,nyatadgn,1
22380,22380,buti,1
24142,24142,skeluarga,1
24141,24141,nma,1
30971,30971,disalahakan,1
24939,24939,disinfectan,1
31965,31965,sektorpenerimainsentif,1
24127,24127,prokompimkotamagelang,1
24128,24128,kodim1086telukbintuni,1
24129,24129,wordpers,1
24130,24130,dapot,1
22382,22382,nonprivilise,1
22381,22381,boalemo,1
30979,30979,covidjon,1
24132,24132,tanahair,1
32087,32087,kumhambantumkm,1
30977,30977,polriadaptasiakebiasanbaru,1
30976,30976,bebasuangmuka,1
30975,30975,tunjukrumahasanah,1
30478,30478,pecangan,1
30974,30974,jalankebaikan,1
30973,30973,bnisyariah,1
24937,24937,normar,1
24137,24137,komorbit,1
24138,24138,humaspolresekadau,1
30972,30972,bicycle,1
24936,24936,rp641,1
24140,24140,sholatjumat,1
24931,24931,sehingal,1
24154,24154,benarkah,1
24155,24155,udahan,1
24172,24172,moelyonovdjalil,1
24173,24173,alhadielukman,1
30955,30955,indonesiasehatsore,1
24928,24928,kejaksanagung,1
22372,22372,brobrogogorebisanormalagi,1
24927,24927,sahabatmasyarakat,1
30954,30954,thretment,1
24175,24175,aldiasman,1
30953,30953,indone,1
22370,22370,gwbang,1
24178,24178,berfaham,1
24367,24367,salahudin,1
24179,24179,memprofokasi,1
22369,22369,diharapindiri,1
24180,24180,syarifah,1
24181,24181,sofiah,1
22368,22368,bencara,1
24926,24926,kejatilampung,1
22367,22367,nyuekin,1
22366,22366,dilimpahin,1
22365,22365,dimasa2,1
24183,24183,negata,1
31968,31968,murat,1
30951,30951,ceki,1
22090,22090,medsosl,1
24171,24171,hermanchow73,1
24156,24156,gmborkn,1
24170,24170,martakusuma,1
24157,24157,mesakn,1
24158,24158,sedikt,1
30965,30965,indonesianegaratanguh,1
24159,24159,disnavkendari,1
30964,30964,percpt,1
22374,22374,rojolele,1
24161,24161,iswayudi,1
30963,30963,harustransparansi,1
24162,24162,laswi,1
24163,24163,ciremai,1
31967,31967,menhajar,1
24164,24164,mbingungkn,1
30962,30962,2020terima,1
30479,30479,troso,1
30960,30960,lontong,1
30959,30959,wiendra,1
24166,24166,indikator2nya,1
24167,24167,mnuhi,1
24930,24930,bipih,1
22373,22373,perisahan,1
24929,24929,jaksahebat,1
24168,24168,stndar,1
24169,24169,pemilda,1
22383,22383,confusing,1
30981,30981,golaga,1
22397,22397,tujun,1
22392,22392,kalikarena,1
24951,24951,gmb,1
22393,22393,mudikteman,1
24085,24085,ipblawancorona,1
24086,24086,grejani,1
30999,30999,bioskopbukalagi,1
30998,30998,gpbsi,1
24087,24087,advisory,1
30997,30997,bioskop2,1
22081,22081,janganbalikejakarta,1
24089,24089,pemerintahgas,1
24090,24090,3kg,1
24950,24950,ian,1
30982,30982,siwarak,1
30471,30471,bde,1
24091,24091,pemerintahterima,1
24092,24092,kelontong,1
30996,30996,petrochina,1
32090,32090,ratusam,1
30995,30995,garavl,1
30994,30994,kalaung,1
24095,24095,djpu,1
24096,24096,a1,1
22391,22391,laksda,1
24097,24097,tandax,1
24084,24084,ipbkeren,1
24952,24952,piersmorgan,1
24083,24083,ipb24jam,1
24082,24082,seruyan,1
31006,31006,ibo,1
32092,32092,perumpd,1
31005,31005,wardoyo,1
31004,31004,mengantisiasi,1
31003,31003,bersunguh2,1
24074,24074,ditempelin,1
22396,22396,janganditirukebodohan,1
31002,31002,setiabudi,1
31956,31956,gakalau,1
31001,31001,agas,1
31000,31000,dion,1
32091,32091,pd,1
30468,30468,ikebukuro,1
30469,30469,berpengaruhu,1
22395,22395,stuvid,1
24076,24076,ilham,1
22394,22394,temankuh,1
24077,24077,tetapakemasker,1
24078,24078,tetapjagajarak,1
24079,24079,0414,1
24080,24080,pembaruanpemerintah,1
31957,31957,healties,1
24081,24081,bukain,1
30993,30993,pawang,1
24099,24099,shabirin,1
22390,22390,pangkoarmada,1
22385,22385,2rb,1
24116,24116,guguscovid,1
31961,31961,kristiyanto,1
24117,24117,memes605,1
24946,24946,humaspolsekmusuk,1
30474,30474,setrom,1
31962,31962,kelanjutanya,1
24118,24118,anjurka,1
30983,30983,lucuanda,1
24944,24944,denysiregar,1
30475,30475,danyonif,1
24119,24119,ohari,1
31963,31963,penerimainsentif,1
30476,30476,achsanulqosasi,1
24120,24120,strugling,1
24121,24121,pagerejo,1
30477,30477,unibamadura,1
32088,32088,kumham18,1
24122,24122,sulung,1
24941,24941,gragra,1
24123,24123,humaspemkotmgl,1
31964,31964,jumlahklu,1
24124,24124,aso,1
24940,24940,gj,1
24115,24115,tilap,1
30984,30984,befokus,1
24949,24949,slowing,1
22386,22386,dungkek,1
31959,31959,wahanavisi,1
24101,24101,savety,1
24102,24102,limas,1
24103,24103,weraman,1
30991,30991,497,1
24106,24106,tangepan,1
24107,24107,padar,1
30989,30989,menangapi,1
30988,30988,mandibo,1
24109,24109,grfik,1
22082,22082,keprock,1
22083,22083,dilkukan,1
24111,24111,ganding,1
22084,22084,promotif,1
30987,30987,goldentulip,1
30986,30986,tulip,1
22085,22085,inginya,1
30985,30985,goden,1
31960,31960,hasto,1
30473,30473,yangumkm,1
24947,24947,colera,1
32089,32089,bgtswab,1
24113,24113,wafazlistore,1
22282,22282,aditya,1
30812,30812,astertni,1
22281,22281,kerjaogah,1
32044,32044,hayuklah,1
30639,30639,dudi,1
24644,24644,warso,1
30638,30638,jarakpatuhi,1
22118,22118,bljar,1
30637,30637,semangatbarubumn,1
30636,30636,sahabatpetani,1
22178,22178,156,1
24645,24645,simaksobat,1
22177,22177,peting,1
32043,32043,group4palestine,1
30635,30635,pupukujangjuara,1
24646,24646,penthol,1
30645,30645,azrul,1
24647,24647,bamban,1
24648,24648,bikik,1
24649,24649,suryotomo,1
22175,22175,terptipu,1
24650,24650,ngupasan,1
24651,24651,gondomanan,1
24652,24652,datok,1
24653,24653,maubterjun,1
30547,30547,sobat017,1
30634,30634,pembahsan,1
22174,22174,tundabalikejakatra,1
30640,30640,sudrajat,1
24641,24641,rp79,1
24640,24640,dibukabuka,1
22179,22179,kpn,1
24825,24825,polrespandeglangkece,1
22188,22188,67tahuncaknun,1
24633,24633,pegelola,1
30544,30544,socheh,1
24634,24634,jch,1
30644,30644,cikembulan,1
24823,24823,caer,1
30545,30545,bulian,1
24821,24821,mgtwhatsup,1
30642,30642,psdm,1
32040,32040,bekumpul,1
